2012.02.24,00:00,1.33710,1.34847,1.33560,1.34486,66095
2012.02.27,00:00,1.34630,1.34780,1.33650,1.33963,77281
2012.02.28,00:00,1.33962,1.34697,1.33879,1.34565,76602
2012.02.29,00:00,1.34564,1.34842,1.33136,1.33232,86941
2012.03.01,00:00,1.33233,1.33548,1.32807,1.33088,78409
2012.03.02,00:00,1.33096,1.33313,1.31857,1.31993,69182
2012.03.05,00:00,1.31912,1.32396,1.31590,1.32160,74440
2012.03.06,00:00,1.32161,1.32245,1.31020,1.31106,78511
2012.03.07,00:00,1.31104,1.31626,1.30950,1.31479,72024
2012.03.08,00:00,1.31478,1.32897,1.31341,1.32723,76192
2012.03.09,00:00,1.32728,1.32766,1.30955,1.31210,72687
2012.03.12,00:00,1.31117,1.31572,1.30776,1.31489,64650
2012.03.13,00:00,1.31490,1.31898,1.30508,1.30809,74763
2012.03.14,00:00,1.30806,1.30888,1.30096,1.30288,67969
2012.03.15,00:00,1.30287,1.31181,1.30027,1.30777,69515
2012.03.16,00:00,1.30779,1.31854,1.30478,1.31731,59801
2012.03.19,00:00,1.31800,1.32638,1.31406,1.32358,55358
2012.03.20,00:00,1.32359,1.32507,1.31709,1.32230,59104
2012.03.21,00:00,1.32231,1.32834,1.31775,1.32122,63297
2012.03.22,00:00,1.32124,1.32531,1.31324,1.31967,72176
2012.03.23,00:00,1.31968,1.32920,1.31891,1.32679,68277
2012.03.26,00:00,1.32674,1.33662,1.31908,1.33573,67632
2012.03.27,00:00,1.33572,1.33839,1.33114,1.33119,60245
2012.03.28,00:00,1.33122,1.33721,1.32762,1.33154,68559
2012.03.29,00:00,1.33153,1.33440,1.32506,1.33004,68336
2012.03.30,00:00,1.33003,1.33751,1.32930,1.33410,68085
2012.04.02,00:00,1.33600,1.33790,1.32770,1.33186,65332
2012.04.03,00:00,1.33185,1.33661,1.32121,1.32318,72257
2012.04.04,00:00,1.32317,1.32377,1.31058,1.31409,78345
2012.04.05,00:00,1.31410,1.31629,1.30339,1.30641,64337
2012.04.06,00:00,1.30640,1.31109,1.30510,1.30945,30677
2012.04.09,00:00,1.31014,1.31324,1.30322,1.31042,36934
2012.04.10,00:00,1.31041,1.31429,1.30529,1.30805,76704
2012.04.11,00:00,1.30810,1.31555,1.30651,1.31081,72901
2012.04.12,00:00,1.31082,1.32113,1.31008,1.31858,72334
2012.04.13,00:00,1.31859,1.31989,1.30682,1.30762,64734
2012.04.16,00:00,1.30646,1.31464,1.29935,1.31406,78810
2012.04.17,00:00,1.31405,1.31712,1.30891,1.31256,65875
2012.04.18,00:00,1.31257,1.31396,1.30565,1.31214,68903
2012.04.19,00:00,1.31215,1.31641,1.30682,1.31360,72670
2012.04.20,00:00,1.31361,1.32256,1.31274,1.32173,61357
2012.04.23,00:00,1.31828,1.32089,1.31032,1.31554,60613
2012.04.24,00:00,1.31552,1.32167,1.31438,1.31949,58929
2012.04.25,00:00,1.31950,1.32350,1.31723,1.32153,62355
2012.04.26,00:00,1.32154,1.32615,1.31970,1.32152,54249
2012.04.27,00:00,1.32153,1.32687,1.31560,1.32518,65822
2012.04.30,00:00,1.32354,1.32653,1.32068,1.32374,47131
2012.05.01,00:00,1.32375,1.32822,1.32032,1.32356,33726
2012.05.02,00:00,1.32354,1.32398,1.31210,1.31570,51432
2012.05.03,00:00,1.31569,1.31788,1.30942,1.31512,44987
2012.05.04,00:00,1.31513,1.31770,1.30791,1.30822,45107
2012.05.07,00:00,1.30116,1.30631,1.29539,1.30491,67931
2012.05.08,00:00,1.30493,1.30640,1.29813,1.30052,65781
2012.05.09,00:00,1.30051,1.30063,1.29102,1.29285,76623
2012.05.10,00:00,1.29284,1.29773,1.29233,1.29343,60313
2012.05.11,00:00,1.29344,1.29561,1.29037,1.29157,60203
2012.05.14,00:00,1.29005,1.29030,1.28201,1.28224,66680
2012.05.15,00:00,1.28225,1.28676,1.27206,1.27279,63311
2012.05.16,00:00,1.27278,1.27575,1.26800,1.27148,73430
2012.05.17,00:00,1.27147,1.27478,1.26656,1.26967,70553
2012.05.18,00:00,1.26968,1.27927,1.26409,1.27765,77107
2012.05.21,00:00,1.27635,1.28229,1.27239,1.28158,68549
2012.05.22,00:00,1.28157,1.28172,1.26567,1.26820,67392
2012.05.23,00:00,1.26818,1.26870,1.25441,1.25803,86246
2012.05.24,00:00,1.25802,1.26184,1.25144,1.25315,83669
2012.05.25,00:00,1.25313,1.26013,1.24951,1.25159,66765
2012.05.28,00:00,1.25721,1.26230,1.25237,1.25402,49034
2012.05.29,00:00,1.25399,1.25731,1.24599,1.25013,70462
2012.05.30,00:00,1.25012,1.25041,1.23603,1.23650,76656
2012.05.31,00:00,1.23651,1.24270,1.23351,1.23634,72237
2012.06.01,00:00,1.23635,1.24571,1.22871,1.24332,84431
2012.06.04,00:00,1.24160,1.25083,1.23847,1.24980,69873
